customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,
2772,105,452,no,yes,31,103.6,106,20.63,252.3,124,21.19,317.2,98,14.45,8.3,4,2.24,4,Yes,
2773,138,547,yes,no,0,29.5,106,5.91,183,120,14.81,177.5,98,7.54,9.6,4,2.59,4,Yes,
2774,128,445,yes,yes,18,228.1,96,38.76,174.6,112,14.65,211.8,98,9.85,13.6,3,3.67,0,Yes,
2775,129,452,no,no,0,125.8,121,25.43,224.8,112,19.19,146.2,98,6.53,10.2,6,2.75,1,Yes,
2776,120,445,no,no,0,195.1,138,38.06,213.4,100,18.8,181.2,98,7.52,5.3,4,1.43,1,Yes,
2777,98,445,no,no,0,175,131,30.05,189.6,117,18.22,186.3,98,7.75,12.5,6,3.38,1,Yes,
2778,108,452,no,no,0,95,108,18.04,195.7,104,16.46,216.9,98,9.4,4.1,4,1.11,4,Yes,
2779,50,445,no,no,0,183.6,107,31.21,58.6,118,4.98,202.6,99,9.12,8.7,3,2.35,1,No,
2780,137,452,no,no,0,104.7,115,17.8,249.8,144,21.23,192.3,99,8.65,8.9,2,2.4,1,No,
2781,36,452,no,no,0,157.6,117,26.79,184.3,58,15.67,240.4,99,10.82,11.9,1,3.21,0,No,
2782,68,547,no,no,0,172.7,95,29.36,139.1,90,11.82,174.3,99,7.84,11.7,1,3.16,2,No,
2783,63,452,no,no,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,No,
2784,95,452,no,no,0,198.4,113,33.73,235.9,144,20.05,325.6,99,14.65,10.1,3,2.73,0,No,
2785,112,452,no,yes,27,213,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3,4,No,
2786,100,547,yes,no,0,68.5,110,11.65,337.1,115,28.65,205.2,99,9.23,12.1,9,3.27,0,No,
2787,148,452,no,yes,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,No,
2788,148,452,no,no,0,124.4,83,21.15,179.7,81,15.27,253,99,11.39,11.3,6,3.05,0,No,
2789,75,547,no,yes,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,No,
2790,133,547,no,no,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0,No,
2791,85,452,no,no,0,235.8,109,40.09,157.2,94,13.36,188.2,99,8.47,12,3,3.24,0,No,
2792,148,547,yes,no,0,218.9,88,37.21,208,85,17.68,203.3,99,9.15,11.1,4,3,0,No,
2793,150,452,no,no,0,214,117,36.38,192.4,89,16.35,242.6,99,10.92,7.9,4,2.13,1,No,
2794,62,452,no,no,0,120.7,70,20.52,307.2,76,26.11,203,99,9.14,13.1,6,3.54,4,No,
2795,138,452,yes,yes,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,0,No,
2796,130,452,no,no,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,Yes,
2797,82,452,no,no,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11,6,2.97,3,Yes,
2798,99,452,yes,no,0,197.2,127,33.52,156,92,13.26,204.1,99,9.18,9.9,6,2.67,4,No,
2799,149,547,no,no,0,217.7,91,37.01,273.5,74,23.25,226.9,99,10.21,9.6,3,2.59,3,No,
2800,71,547,no,yes,22,141.4,107,24.04,163,105,13.86,220,99,9.9,5.6,3,1.51,2,No,
2801,115,547,no,no,0,99.7,107,16.95,145.1,96,12.33,149.4,99,6.72,14.1,4,3.81,2,No,
2802,67,547,no,no,0,310.4,97,52.77,66.5,123,5.65,246.5,99,11.09,9.2,10,2.48,4,No,
2803,123,452,no,yes,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,No,
2804,118,445,yes,no,0,160,123,27.2,175.4,96,14.91,184.8,99,8.32,9.9,3,2.67,2,No,
2805,118,452,no,yes,39,91.5,125,15.56,219.9,113,18.69,229,99,10.31,12.7,8,3.43,2,No,
2806,48,452,no,no,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,No,
2807,67,547,no,yes,31,175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56,1,No,
2808,88,452,no,no,0,202.2,86,34.37,216.8,93,18.43,239.4,99,10.77,11.8,2,3.19,2,No,
2809,110,445,no,no,0,162,81,27.54,247.5,89,21.04,155.5,99,7,8.9,8,2.4,0,No,
2810,87,452,no,no,0,168.2,92,28.59,224.7,100,19.1,169.5,99,7.63,12.9,3,3.48,1,No,
2811,148,445,no,no,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,No,
2812,148,452,no,no,0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,Yes,
2813,144,445,no,no,0,61.6,117,10.47,77.1,85,6.55,173,99,7.79,8.2,7,2.21,4,Yes,
2814,94,547,yes,no,0,243.2,109,41.34,147,88,12.5,94.9,99,4.27,7.2,4,1.94,4,No,
2815,112,445,no,yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,No,
2816,25,445,no,no,0,178.8,90,30.4,141.2,72,12,203,99,9.14,8.4,5,2.27,2,No,
2817,92,452,no,no,0,196.5,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2,No,
2818,88,547,no,no,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8,1,2.16,1,No,
2819,176,452,no,no,0,169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,8.7,4,2.35,0,No,
2820,108,547,no,yes,25,170.7,88,29.02,109.9,113,9.34,165.7,99,7.46,8.7,1,2.35,3,No,
2821,64,547,no,yes,37,154.6,92,26.28,83.4,103,7.09,165.9,99,7.47,13.3,3,3.59,1,No,
2822,109,452,no,yes,46,217.5,123,36.98,233.7,84,19.86,163.9,99,7.38,9,3,2.43,4,No,
2823,116,445,no,no,0,288,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,Yes,
2824,88,445,no,no,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,6,2.3,1,No,
2825,122,452,yes,yes,40,216.4,80,36.79,249.7,90,21.22,185.9,99,8.37,12.7,4,3.43,1,No,
2826,88,445,no,no,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1,No,
2827,130,445,no,no,0,127,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,No,
2828,195,452,no,no,0,63.2,108,10.74,220.2,88,18.72,184,99,8.28,5.1,3,1.38,0,No,
2829,201,547,no,no,0,212.7,72,36.16,225.2,90,19.14,195.1,99,8.78,7,6,1.89,1,No,
2830,127,445,no,yes,25,173,91,29.41,245.8,64,20.89,300,99,13.5,4.8,3,1.3,0,No,
2831,81,452,no,no,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,No,
2832,136,445,no,no,0,152.6,97,25.94,208.9,85,17.76,119.1,99,5.36,5,10,1.35,1,No,
2833,165,547,no,no,0,154.2,91,26.21,268.6,108,22.83,188.8,99,8.5,10.9,4,2.94,6,No,
2834,92,452,no,no,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,No,
2835,111,452,no,no,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,No,
2836,143,547,no,no,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,No,
2837,173,452,no,no,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,No,
2838,90,452,no,no,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1,No,
2839,66,547,no,no,0,165,136,28.18,212.9,127,17.91,157.9,99,6.84,9.5,3,2.57,4,Yes,
2840,132,547,no,yes,36,219.2,109,39.45,190.6,119,14.44,247.8,99,11.65,10.5,5,2.84,3,Yes,
2841,166,547,yes,no,0,59.7,95,6.11,270.4,101,22.47,228.2,99,10.58,13.2,4,3.56,0,Yes,
2842,78,452,no,no,0,90.5,111,16.6,111.9,96,11.02,203,99,9.05,12,3,3.24,4,Yes,
2843,46,547,no,no,0,255.3,104,41.55,270.6,92,23.15,191,99,8.78,13.3,1,3.59,2,Yes,
2844,64,445,yes,no,0,237.2,80,40.15,209.6,82,18.58,201.1,99,8.73,13.2,1,3.56,2,Yes,
2845,82,452,no,no,0,165.1,76,28.41,138.8,81,12.2,188.4,99,8.43,9.4,0,2.54,6,Yes,
2846,123,452,no,no,0,109.2,112,21.94,197,120,15.15,159.3,99,7.66,12.9,4,3.48,4,Yes,
2847,49,452,no,no,0,252.3,95,44.27,217.8,116,18.66,201,99,9.23,14,1,3.78,2,Yes,
2848,170,452,no,no,0,274.7,51,48.57,165.5,141,14.24,252,99,11.7,8.7,5,2.35,1,Yes,
2849,59,547,no,no,0,182.5,104,31.03,204.7,95,17.4,229.9,100,10.35,11.3,8,3.05,4,No,
2850,100,452,no,yes,29,213.6,127,36.31,175.9,82,14.95,207.2,100,9.32,8.9,3,2.4,1,No,
2851,88,452,no,no,0,181.9,90,30.92,151.5,87,12.88,143,100,6.44,7.5,3,2.03,1,No,
2852,89,547,no,no,0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,Yes,
2853,66,547,no,no,0,154,133,26.18,198.9,121,16.91,151.9,100,6.84,9.5,3,2.57,4,Yes,
2854,77,547,no,no,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4,No,
2855,154,452,no,no,0,350.8,75,59.64,216.5,94,18.4,253.9,100,11.43,10.1,9,2.73,1,Yes,
2856,101,445,no,yes,23,262.2,101,44.57,157,80,13.35,129.1,100,5.81,7.3,14,1.97,1,No,
2857,118,445,no,no,0,188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,7,2.21,4,No,
2858,80,452,no,no,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,0,No,
2859,107,452,no,no,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,No,
2860,131,452,no,yes,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,No,
2861,125,445,no,yes,23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,No,
2862,41,445,no,yes,37,239.8,110,40.77,221.9,115,18.86,189.1,100,8.51,7.3,1,1.97,2,No,
2863,143,452,no,no,0,119.1,117,20.25,287.7,136,24.45,223,100,10.04,12.2,4,3.29,0,No,
2864,130,452,no,no,0,207.1,70,35.21,200.1,115,17.01,194.2,100,8.74,12.4,2,3.35,1,No,
2865,35,452,no,no,0,124.2,102,21.11,123.9,115,10.53,135.7,100,6.11,13.1,8,3.54,2,No,
2866,97,452,no,yes,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,No,
2867,135,452,no,no,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,No,
2868,123,452,no,no,0,204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,0,No,
2869,76,547,no,no,0,186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,8,4,2.16,0,No,
2870,101,452,no,yes,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0,No,
2871,168,452,no,no,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,No,
2872,68,452,no,no,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,No,
2873,75,452,no,no,0,314.6,102,53.48,169.8,86,14.43,285.1,100,12.83,5.7,3,1.54,2,Yes,
2874,113,445,no,yes,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,Yes,
2875,75,547,yes,no,0,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,7.8,3,2.11,1,No,
2876,81,547,no,no,0,220.8,77,37.54,148.5,87,12.62,183.9,100,8.28,7.6,3,2.05,2,No,
2877,45,452,no,no,0,78.2,127,13.29,253.4,108,21.54,255,100,11.48,18,3,4.86,1,No,
2878,112,452,no,no,0,170.4,103,28.97,200.2,71,17.02,258.3,100,11.62,11.6,4,3.13,1,No,
2879,140,452,yes,yes,27,188.9,124,32.11,160.9,102,13.68,197.7,100,8.9,11.5,5,3.11,4,No,
2880,115,452,no,yes,26,155.2,110,26.38,230.9,133,19.63,261.6,100,11.77,4.5,4,1.22,0,No,
2881,146,445,no,no,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,Yes,
2882,150,547,no,no,0,126,99,21.42,238.5,73,20.27,285.1,100,12.83,10.2,6,2.75,3,No,
2883,126,452,no,no,0,,102,38.88,168.7,99,,223.5,100,10.06,11.8,4,3.19,1,No,
2884,60,445,no,no,0,252.7,97,42.96,221.1,121,18.79,109.9,100,4.95,12.4,4,3.35,2,No,
2885,25,452,no,no,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,No,
2886,137,445,yes,no,0,258,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,Yes,
2887,154,445,no,yes,35,224,102,38.08,192,99,16.32,163.1,100,7.34,9.6,2,,0,No,
2888,122,445,no,no,0,231.2,141,,267.8,136,22.76,240.3,,10.81,8.8,5,2.38,1,Yes,
2889,31,452,no,no,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7,5,1.89,1,No,
2890,78,445,no,no,0,162.3,116,27.59,192.4,86,16.35,240.6,100,10.83,10.1,3,2.73,2,No,
2891,129,452,no,no,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,11.8,7,3.19,1,No,
2892,105,452,yes,yes,29,220.7,82,37.52,217.7,110,18.5,190.5,100,8.57,13.2,6,3.56,1,Yes,
2893,107,547,yes,no,0,234.1,91,39.8,163.1,105,13.86,282.5,100,12.71,10,3,2.7,1,No,
2894,11,452,no,no,0,143.4,130,24.38,289.4,50,24.6,194,100,8.73,9.7,6,2.62,2,No,
2895,91,452,no,yes,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,No,
2896,73,452,no,no,0,183.4,80,31.18,242,115,20.57,201.4,100,9.06,7.5,3,2.03,4,No,
2897,83,547,no,no,0,227.9,78,38.74,207.5,115,17.64,211.7,100,9.53,12.1,5,3.27,1,No,
2898,101,452,no,no,0,206.6,105,35.12,224.9,117,19.12,249.9,100,11.25,14.6,3,3.94,0,No,
2899,101,452,yes,no,0,193.7,108,32.93,186.6,98,15.86,223,100,10.04,11.6,8,3.13,0,No,
2900,114,547,no,yes,28,225.8,94,38.39,193,117,16.41,232.4,100,10.46,8.4,9,2.27,4,No,
2901,33,452,no,no,0,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,5,2.51,3,No,
2902,112,452,no,no,0,266,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83,2,Yes,
2903,104,452,no,no,0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10,4,2.7,3,No,
2904,114,547,no,no,0,172,145,29.24,276.4,101,23.49,193.7,100,8.72,10.1,9,2.73,1,No,
2905,150,547,no,no,0,178.9,101,30.41,169.1,110,14.37,148.6,100,6.69,13.8,3,3.73,4,Yes,
2906,37,547,yes,no,0,172.9,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,Yes,
2907,61,547,yes,no,0,78.2,103,13.29,195.9,149,16.65,108,100,4.86,10.1,6,2.73,2,No,
2908,164,547,no,no,0,192.1,,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,No,
2909,99,452,no,yes,42,216,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,Yes,
2910,135,452,no,no,0,151.7,82,25.79,119,105,10.12,180,100,8.1,10.5,6,2.84,0,No,
2911,152,452,no,no,0,197.1,126,33.51,130.1,76,11.06,78.1,100,3.51,7.4,4,2,3,No,
2912,94,445,no,no,0,118.7,90,20.18,205.1,57,17.43,172.2,100,7.75,10.4,6,2.81,3,No,
2913,83,452,no,no,0,221.4,103,37.64,231.8,103,19.7,122.5,100,5.51,9.8,5,2.65,3,No,
2914,116,452,no,yes,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,8.3,4,2.24,1,No,
2915,43,445,no,no,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,No,
2916,137,547,no,yes,50,186.5,94,31.71,178,106,15.13,215.6,100,9.7,12.1,4,3.27,2,No,
2917,151,452,no,no,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,No,
2918,151,452,yes,no,0,218,59,39.06,119.4,94,8.72,273.2,100,12.11,12.4,0,3.35,0,Yes,
2919,84,452,no,no,0,276,120,46.6,191.2,96,18.19,155.8,100,7.06,10.4,3,2.81,0,Yes,
2920,146,445,no,no,0,158.3,78,23.38,182.1,128,14.9,136.8,100,6.74,7.9,3,2.13,7,Yes,
2921,62,547,no,yes,33,198.4,87,29.69,196,136,16.09,287.7,100,12.9,11.1,2,3,2,Yes,
2922,144,445,no,no,0,47.6,118,9.47,68.1,91,7.55,180,100,7.79,8.2,6,2.21,4,Yes,
2923,105,547,yes,yes,28,152.1,94,25.54,118.1,108,9.1,177.7,100,7.55,14.7,4,3.97,0,Yes,
2924,89,452,no,no,0,332.3,107,54.47,174.1,111,14.03,147.9,100,7.33,7.5,2,2.03,1,Yes,
2925,55,452,yes,no,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,14.3,6,3.86,1,Yes,
2926,84,452,no,no,0,159,80,27.03,167.9,128,14.27,167.6,101,7.54,12.3,5,3.32,1,No,
2927,113,452,no,no,0,187.6,97,31.89,208.2,118,17.7,158.9,101,7.15,8.7,6,2.35,2,No,
2928,105,452,no,yes,31,109.6,108,18.63,249.3,119,21.19,321.2,101,14.45,8.3,4,2.24,4,Yes,
2929,63,452,no,yes,32,30.9,113,5.25,187,113,15.9,230.8,101,10.39,8.6,7,2.32,1,No,
2930,71,452,no,no,0,277.5,104,47.18,131.8,121,11.2,126.9,101,5.71,8.2,2,2.21,1,No,
2931,124,452,no,no,0,131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,11.3,2,3.05,1,No,
2932,48,452,no,no,0,171.9,98,29.22,159,127,13.52,139.5,101,6.28,7.6,3,2.05,2,No,
2933,160,452,no,no,0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1,Yes,
2934,114,452,no,yes,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,0,No,
2935,106,452,no,yes,31,197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,12.3,4,3.32,3,No,
2936,105,445,no,no,0,232.6,96,39.54,253.4,117,21.54,154,101,6.93,10.5,9,2.84,1,No,
2937,110,445,no,no,0,74.5,117,12.67,200.8,98,17.07,192.2,101,8.65,9.8,7,2.65,3,No,
2938,129,452,no,no,0,198.4,91,33.73,264.7,106,22.5,111.4,101,5.01,9.2,2,2.48,2,No,
2939,131,547,no,no,0,263.4,123,44.78,151.9,74,12.91,218.5,101,9.83,10.7,2,2.89,2,No,
2940,159,452,no,yes,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0,No,
2941,151,445,no,no,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,No,
2942,50,452,no,yes,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,No,
2943,30,445,no,no,0,54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,No,
2944,86,547,no,yes,39,261.2,122,44.4,214.2,101,18.21,154.9,101,6.97,12.7,5,3.43,2,No,
2945,70,445,no,no,0,148.4,110,25.23,267.1,90,22.7,151.5,101,6.82,8.9,4,2.4,0,No,
2946,68,452,no,yes,34,160,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,No,
2947,66,547,no,no,0,201.3,95,34.22,152.8,66,12.99,233.2,101,10.49,7.5,4,2.03,1,No,
2948,182,452,no,no,0,279.5,118,47.52,203.2,113,17.27,174.2,101,7.84,10.7,4,2.89,2,Yes,
2949,77,445,yes,yes,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,Yes,
2950,167,445,yes,no,0,219.1,100,37.25,242.9,90,20.65,168.9,101,7.6,10.1,4,2.73,2,No,
2951,68,445,no,no,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,No,
2952,70,452,no,no,0,213.4,86,36.28,204.7,77,17.4,256.6,101,11.55,5.7,4,1.54,1,No,
2953,105,452,no,yes,27,141.2,96,24,167.7,94,14.25,274.4,101,12.35,11.4,2,3.08,1,No,
2954,111,547,no,no,0,197.1,117,33.51,227.8,128,19.36,214,101,9.63,9.3,11,2.51,0,No,
2955,60,452,no,no,0,180.3,67,30.65,208,68,17.68,181.2,101,8.15,12.8,6,3.46,2,No,
2956,74,452,no,no,0,230.9,93,39.25,223,78,18.96,157.8,101,7.1,9.7,2,2.62,3,No,
2957,111,452,no,no,0,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,2,3.43,4,Yes,
2958,84,445,no,yes,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,No,
2959,37,452,no,no,0,233.7,114,39.73,207.9,109,17.67,212.7,101,9.57,12,2,3.24,2,No,
2960,112,452,no,yes,23,286.6,79,48.72,315.3,102,26.8,193.9,101,8.73,10.3,6,2.78,1,No,
2961,97,445,no,no,0,256.4,125,43.59,273.9,100,23.28,222.7,101,10.02,11.1,1,3,1,Yes,
2962,102,452,no,no,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12,4,3.24,0,No,
2963,112,547,no,no,0,206.2,122,35.05,164.5,94,13.98,140.3,101,6.31,12.6,7,3.4,3,No,
2964,92,452,yes,no,0,255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16,0,No,
2965,87,452,no,no,0,136.3,97,23.17,172.2,108,14.64,137.5,101,6.19,7.1,5,1.92,0,No,
2966,128,547,yes,yes,32,223.5,81,38,188.8,74,16.05,154.9,101,6.97,9.4,2,2.54,2,Yes,
2967,57,547,no,no,0,149.3,100,25.38,200.2,110,17.02,231.7,101,10.43,11.9,3,3.21,2,No,
2968,130,452,no,yes,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,No,
2969,128,547,no,yes,32,222.9,136,37.89,262,80,22.27,191.4,101,8.61,10.8,4,2.92,0,No,
2970,68,452,no,no,0,158.8,119,27,211.8,105,18,198.1,101,8.91,10.3,3,2.78,1,No,
2971,56,452,no,yes,29,37.7,115,6.41,144.1,111,12.25,226.6,101,10.2,4.9,3,1.32,1,No,
2972,81,452,no,yes,33,161.6,117,27.47,123,90,10.46,261.3,101,11.76,12.2,5,3.29,1,No,
2973,54,452,no,no,0,116.8,119,19.86,123.1,123,10.46,217.5,101,9.79,12,2,3.24,1,No,
2974,123,452,no,no,0,172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1,No,
2975,139,452,no,no,0,192.8,104,32.78,234.4,96,19.92,203.2,101,9.14,13,3,3.51,3,No,
2976,76,452,no,no,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,Yes,
2977,60,445,no,no,0,185.3,150,28.48,201.9,91,16.76,245.2,101,11.17,13.5,6,3.65,1,Yes,
2978,75,452,no,no,0,309.6,104,54.48,161.8,81,14.43,283.1,101,12.83,5.7,3,1.54,2,Yes,
2979,109,452,no,yes,27,168.9,82,29.37,214.2,89,17.8,183.3,101,8.88,12.3,4,3.32,1,Yes,
2980,62,452,yes,no,0,161.7,94,29.15,197.5,76,17.79,131.6,101,5.47,13.9,6,3.75,0,Yes,
2981,93,547,yes,no,0,138.4,77,21.34,211.7,108,19.67,168.7,101,7.01,11.1,1,3,1,Yes,
2982,126,452,no,yes,30,160.4,91,25.08,142.4,98,13.87,166.8,101,6.92,12.8,3,3.46,4,Yes,
2983,182,452,no,no,0,296.5,119,49.52,199.2,118,18.27,184.2,101,7.84,10.7,5,2.89,2,Yes,
2984,81,452,no,yes,28,153.9,139,30.54,194.7,99,17.21,178,101,8.69,9.2,5,2.48,4,Yes,
2985,64,452,yes,no,0,340.8,61,60.96,258.5,77,21.21,263.4,101,12.39,13.3,8,3.59,1,Yes,
2986,154,452,yes,no,0,134.9,65,24.8,202.2,144,17.7,181.9,101,8.14,14.4,11,3.89,0,Yes,
2987,150,547,no,no,0,162.9,107,30.41,171.1,104,14.37,162.6,101,6.69,13.8,3,3.73,4,Yes,
2988,78,445,no,no,0,225.1,67,38.27,199.2,127,16.93,175.5,102,7.9,14.6,2,3.94,0,No,
2989,76,452,no,yes,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,No,
2990,16,445,no,no,0,209.5,89,35.62,172.8,85,14.69,94.1,102,4.23,8.8,4,2.38,1,No,
2991,95,452,no,no,0,69.4,79,11.8,190.8,109,16.22,219.9,102,9.9,8.9,5,2.4,0,No,
2992,98,452,no,no,0,227.1,116,38.61,120.5,103,10.24,117,102,5.27,4.7,4,1.27,5,Yes,
2993,75,452,no,yes,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,No,
2994,22,547,no,yes,23,182.1,94,30.96,164.6,59,13.99,128.8,102,5.8,12.7,4,3.43,3,No,
2995,107,452,no,no,0,204.5,108,34.77,162.4,110,13.8,155,102,6.98,13.4,1,3.62,3,No,
2996,212,452,no,no,0,126,96,21.42,144.3,80,12.27,302.8,102,13.63,7.6,3,2.05,1,No,
2997,224,547,yes,no,0,171.5,99,29.16,160,103,13.6,212.4,102,9.56,5,2,1.35,1,Yes,
2998,73,452,no,no,0,254.8,85,43.32,143.4,80,12.19,153.9,102,6.93,15,7,4.05,2,No,
2999,79,452,no,yes,34,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4,2,No,
3000,132,547,no,yes,36,226.2,103,38.45,181.6,125,15.44,258.8,102,11.65,10.5,5,2.84,3,Yes,
3001,116,445,no,no,0,146.4,123,24.89,176.6,113,15.01,212.6,102,9.57,7.8,5,2.11,1,No,
3002,119,452,no,no,0,109.2,96,18.56,153.1,80,13.01,240,102,10.8,9.8,5,2.65,2,No,
3003,128,445,yes,yes,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,Yes,
3004,173,547,no,yes,21,232.4,96,39.51,211.9,118,18.01,273,102,12.29,5,5,1.35,3,No,
3005,166,452,no,no,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,12.4,9,,1,No,
3006,65,547,no,no,0,192,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,4,1.49,2,No,
3007,96,452,no,yes,45,248.8,124,42.3,140.3,77,11.93,263.6,102,11.86,10.3,2,2.78,3,No,
3008,69,547,no,no,0,135.4,101,23.02,238.1,124,20.24,195.6,102,8.8,10.6,2,2.86,1,No,
3009,67,547,no,no,0,129,78,21.93,188,116,15.98,235,102,10.58,11.2,3,3.02,2,No,
3010,127,452,no,yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9,4,2.43,1,No,
